entry_time,exit_time,side,entry_price,exit_price,size,pnl,pnl_gross,commission,exit_reason,entry_bar_index,exit_bar_index
2026-03-12T15:00:00-04:00,2026-03-12T18:30:00-04:00,short,183.01,183.332,1.0,-0.32200000000000273,-0.32200000000000273,0.0,sl,4448,4462
2026-03-13T10:00:00-04:00,2026-03-13T13:30:00-04:00,short,184.0,181.392,1.0,2.608000000000004,2.608000000000004,0.0,tp,4492,4506
2026-03-13T19:30:00-04:00,2026-03-16T04:00:00-04:00,short,180.26,180.80425,1.0,-0.5442500000000052,-0.5442500000000052,0.0,sl,4530,4532
2026-03-16T04:00:00-04:00,2026-03-16T08:15:00-04:00,long,181.94,183.36,1.0,1.420000000000016,1.420000000000016,0.0,tp,4532,4549
2026-03-16T15:00:00-04:00,2026-03-16T15:15:00-04:00,long,185.53,183.137575,1.0,-2.392425000000003,-2.392425000000003,0.0,sl,4576,4577
2026-03-16T15:15:00-04:00,2026-03-16T17:30:00-04:00,short,181.81,182.769,1.0,-0.9590000000000032,-0.9590000000000032,0.0,sl,4577,4586
2026-03-17T04:00:00-04:00,2026-03-17T07:45:00-04:00,long,183.35,183.19,1.0,-0.1599999999999966,-0.1599999999999966,0.0,reverse,4596,4611
2026-03-17T07:45:00-04:00,2026-03-17T08:15:00-04:00,short,183.19,183.67999999999998,1.0,-0.4899999999999807,-0.4899999999999807,0.0,sl,4611,4613
2026-03-17T08:30:00-04:00,2026-03-17T09:45:00-04:00,long,184.16,183.075875,1.0,-1.0841250000000002,-1.0841250000000002,0.0,sl,4614,4619
2026-03-17T14:00:00-04:00,2026-03-17T14:45:00-04:00,long,183.25,182.5311,1.0,-0.7188999999999908,-0.7188999999999908,0.0,sl,4636,4639
2026-03-17T15:45:00-04:00,2026-03-17T18:15:00-04:00,short,181.95,182.11625,1.0,-0.16625000000001933,-0.16625000000001933,0.0,sl,4643,4653
2026-03-18T10:45:00-04:00,2026-03-18T13:00:00-04:00,long,182.76,182.053875,1.0,-0.7061249999999859,-0.7061249999999859,0.0,sl,4687,4696
2026-03-18T14:45:00-04:00,2026-03-18T18:00:00-04:00,short,181.221,180.17100000000002,1.0,1.049999999999983,1.049999999999983,0.0,tp,4703,4716
2026-03-19T07:30:00-04:00,2026-03-19T09:30:00-04:00,short,178.92,175.89,1.0,3.030000000000001,3.030000000000001,0.0,tp,4738,4746
2026-03-20T09:45:00-04:00,2026-03-20T14:45:00-04:00,short,175.84,173.5625,1.0,2.2775000000000034,2.2775000000000034,0.0,tp,4811,4831
2026-03-23T04:00:00-04:00,2026-03-23T07:00:00-04:00,short,171.56,173.604,1.0,-2.044000000000011,-2.044000000000011,0.0,sl,4852,4864
2026-03-23T07:00:00-04:00,2026-03-23T11:45:00-04:00,long,177.53,176.162375,1.0,-1.3676250000000039,-1.3676250000000039,0.0,sl,4864,4883
2026-03-23T11:45:00-04:00,2026-03-23T13:45:00-04:00,short,175.13,176.040875,1.0,-0.9108750000000043,-0.9108750000000043,0.0,sl,4883,4891
2026-03-23T14:30:00-04:00,2026-03-23T15:45:00-04:00,long,176.525,175.73925,1.0,-0.7857500000000073,-0.7857500000000073,0.0,sl,4894,4899
2026-03-23T15:45:00-04:00,2026-03-23T18:00:00-04:00,short,175.6,175.879825,1.0,-0.27982500000001664,-0.27982500000001664,0.0,sl,4899,4908
2026-03-23T18:45:00-04:00,2026-03-23T19:45:00-04:00,long,176.19,175.924175,1.0,-0.26582500000000664,-0.26582500000000664,0.0,sl,4911,4915
2026-03-24T08:15:00-04:00,2026-03-24T11:15:00-04:00,short,175.47,175.63,1.0,-0.1599999999999966,-0.1599999999999966,0.0,reverse,4933,4945
2026-03-24T11:15:00-04:00,2026-03-24T13:00:00-04:00,long,175.63,174.754125,1.0,-0.8758750000000077,-0.8758750000000077,0.0,sl,4945,4952
2026-03-25T07:00:00-04:00,2026-03-25T08:30:00-04:00,long,177.9,177.31375,1.0,-0.5862500000000068,-0.5862500000000068,0.0,sl,4992,4998
2026-03-25T09:30:00-04:00,2026-03-25T14:45:00-04:00,long,179.21,178.409375,1.0,-0.8006249999999966,-0.8006249999999966,0.0,sl,5002,5023
2026-03-27T04:15:00-04:00,2026-03-27T12:15:00-04:00,short,171.975,169.0525,1.0,2.922499999999985,2.922499999999985,0.0,tp,5109,5141
2026-03-30T04:00:00-04:00,2026-03-30T06:30:00-04:00,long,168.46,168.1,1.0,-0.36000000000001364,-0.36000000000001364,0.0,reverse,5172,5182
2026-03-30T06:30:00-04:00,2026-03-30T07:15:00-04:00,short,168.1,168.96625,1.0,-0.866250000000008,-0.866250000000008,0.0,sl,5182,5185
2026-03-30T07:15:00-04:00,2026-03-30T09:30:00-04:00,long,169.18,168.18075000000002,1.0,-0.9992499999999893,-0.9992499999999893,0.0,sl,5185,5194
2026-03-30T09:30:00-04:00,2026-03-30T14:15:00-04:00,short,167.9,165.66500000000005,1.0,2.234999999999957,2.234999999999957,0.0,tp,5194,5213
2026-03-31T04:00:00-04:00,2026-03-31T06:30:00-04:00,long,166.8,166.27675000000002,1.0,-0.5232499999999902,-0.5232499999999902,0.0,sl,5236,5246
2026-03-31T06:30:00-04:00,2026-03-31T07:00:00-04:00,short,165.91,166.58724999999998,1.0,-0.6772499999999866,-0.6772499999999866,0.0,sl,5246,5248
2026-03-31T07:00:00-04:00,2026-03-31T10:15:00-04:00,long,166.7,170.61749999999998,1.0,3.9174999999999898,3.9174999999999898,0.0,tp,5248,5261
2026-04-01T11:00:00-04:00,2026-04-01T13:45:00-04:00,long,176.835,176.25225,1.0,-0.5827500000000043,-0.5827500000000043,0.0,sl,5328,5339
2026-04-01T15:15:00-04:00,2026-04-02T04:00:00-04:00,long,176.01,174.89175,1.0,-1.118249999999989,-1.118249999999989,0.0,sl,5345,5364
2026-04-02T04:00:00-04:00,2026-04-02T09:30:00-04:00,short,171.875,173.14725,1.0,-1.2722500000000139,-1.2722500000000139,0.0,sl,5364,5386
2026-04-06T15:00:00-04:00,2026-04-06T18:15:00-04:00,long,177.26,176.97475,1.0,-0.2852499999999907,-0.2852499999999907,0.0,sl,5472,5485
2026-04-06T18:15:00-04:00,2026-04-07T04:15:00-04:00,short,176.94,177.17,1.0,-0.22999999999998977,-0.22999999999998977,0.0,reverse,5485,5493
2026-04-07T04:15:00-04:00,2026-04-07T05:45:00-04:00,long,177.17,176.73,1.0,-0.4399999999999977,-0.4399999999999977,0.0,reverse,5493,5499
2026-04-07T05:45:00-04:00,2026-04-07T14:00:00-04:00,short,176.73,175.84,1.0,0.8899999999999864,0.8899999999999864,0.0,reverse,5499,5532
2026-04-07T14:00:00-04:00,2026-04-07T14:45:00-04:00,long,175.84,175.15925000000001,1.0,-0.6807499999999891,-0.6807499999999891,0.0,sl,5532,5535
2026-04-08T15:45:00-04:00,2026-04-08T17:00:00-04:00,long,182.14,181.6325,1.0,-0.5074999999999932,-0.5074999999999932,0.0,sl,5603,5608
2026-04-08T18:45:00-04:00,2026-04-09T09:15:00-04:00,short,181.09,181.74800000000002,1.0,-0.6580000000000155,-0.6580000000000155,0.0,sl,5615,5641
2026-04-09T09:15:00-04:00,2026-04-09T09:30:00-04:00,long,181.86,180.9955,1.0,-0.8645000000000209,-0.8645000000000209,0.0,sl,5641,5642
2026-04-10T06:15:00-04:00,2026-04-10T09:30:00-04:00,long,183.09,185.6495,1.0,2.5594999999999857,2.5594999999999857,0.0,tp,5693,5706
2026-04-10T19:45:00-04:00,2026-04-13T04:00:00-04:00,long,188.39,187.68824999999998,1.0,-0.7017500000000041,-0.7017500000000041,0.0,sl,5747,5748
2026-04-13T04:00:00-04:00,2026-04-13T06:45:00-04:00,short,185.965,186.38675,1.0,-0.42175000000000296,-0.42175000000000296,0.0,sl,5748,5759
2026-04-13T09:45:00-04:00,2026-04-13T18:00:00-04:00,long,188.03,188.98000000000002,1.0,0.950000000000017,0.950000000000017,0.0,tp,5771,5804
2026-04-14T07:00:00-04:00,2026-04-14T11:30:00-04:00,long,190.47,193.5825,1.0,3.1125000000000114,3.1125000000000114,0.0,tp,5824,5842
2026-04-15T06:45:00-04:00,2026-04-15T11:15:00-04:00,long,195.73,199.89499999999998,1.0,4.164999999999992,4.164999999999992,0.0,tp,5887,5905
2026-04-15T15:15:00-04:00,2026-04-16T04:00:00-04:00,long,198.245,199.535,1.0,1.289999999999992,1.289999999999992,0.0,tp,5921,5940
2026-04-16T10:45:00-04:00,2026-04-16T14:00:00-04:00,long,198.68,197.66500000000002,1.0,-1.0149999999999864,-1.0149999999999864,0.0,sl,5967,5980
2026-04-16T14:15:00-04:00,2026-04-16T15:15:00-04:00,short,197.495,198.33237499999998,1.0,-0.8373749999999802,-0.8373749999999802,0.0,sl,5981,5985
2026-04-17T10:00:00-04:00,2026-04-17T12:30:00-04:00,long,201.46,200.461625,1.0,-0.99837500000001,-0.99837500000001,0.0,sl,6028,6038
2026-04-20T10:00:00-04:00,2026-04-20T14:00:00-04:00,short,199.58,200.15662500000002,1.0,-0.576625000000007,-0.576625000000007,0.0,sl,6092,6108
2026-04-20T14:00:00-04:00,2026-04-20T15:45:00-04:00,long,200.31,202.16999999999996,1.0,1.8599999999999568,1.8599999999999568,0.0,tp,6108,6115
2026-04-21T10:00:00-04:00,2026-04-21T11:00:00-04:00,long,202.17,200.82774999999998,1.0,-1.342250000000007,-1.342250000000007,0.0,sl,6156,6160
2026-04-21T11:45:00-04:00,2026-04-22T04:00:00-04:00,short,200.7,201.015,1.0,-0.3149999999999977,-0.3149999999999977,0.0,sl,6163,6196
2026-04-22T08:30:00-04:00,2026-04-22T10:45:00-04:00,short,200.8,201.21,1.0,-0.4099999999999966,-0.4099999999999966,0.0,reverse,6214,6223
2026-04-22T10:45:00-04:00,2026-04-22T17:30:00-04:00,long,201.21,202.47499999999997,1.0,1.264999999999958,1.264999999999958,0.0,tp,6223,6250
2026-04-23T04:00:00-04:00,2026-04-23T07:45:00-04:00,short,201.32,201.81437499999998,1.0,-0.4943749999999909,-0.4943749999999909,0.0,sl,6260,6275
2026-04-24T05:45:00-04:00,2026-04-24T07:00:00-04:00,short,199.375,200.054875,1.0,-0.6798750000000098,-0.6798750000000098,0.0,sl,6331,6336
2026-04-24T07:00:00-04:00,2026-04-24T09:15:00-04:00,long,200.72,199.85025,1.0,-0.8697500000000105,-0.8697500000000105,0.0,sl,6336,6345
2026-04-24T09:30:00-04:00,2026-04-24T11:30:00-04:00,long,201.74,209.15500000000003,1.0,7.4150000000000205,7.4150000000000205,0.0,tp,6346,6354
2026-04-24T19:30:00-04:00,2026-04-27T04:00:00-04:00,long,208.2,209.46499999999997,1.0,1.2649999999999864,1.2649999999999864,0.0,tp,6386,6388
2026-04-27T12:00:00-04:00,2026-04-27T14:00:00-04:00,long,211.07,215.4475,1.0,4.377499999999998,4.377499999999998,0.0,tp,6420,6428
2026-04-28T10:45:00-04:00,2026-04-28T13:15:00-04:00,short,209.76,210.89925,1.0,-1.139250000000004,-1.139250000000004,0.0,sl,6479,6489
2026-04-28T14:00:00-04:00,2026-04-29T04:00:00-04:00,long,212.18,213.59500000000003,1.0,1.4150000000000205,1.4150000000000205,0.0,tp,6492,6516
2026-04-29T04:15:00-04:00,2026-04-29T09:30:00-04:00,long,213.23,212.11962499999998,1.0,-1.1103750000000048,-1.1103750000000048,0.0,sl,6517,6538
2026-04-30T09:15:00-04:00,2026-04-30T09:30:00-04:00,short,209.96,205.89499999999998,1.0,4.065000000000026,4.065000000000026,0.0,tp,6601,6602
2026-04-30T15:45:00-04:00,2026-04-30T17:30:00-04:00,short,199.53,200.55025,1.0,-1.0202500000000043,-1.0202500000000043,0.0,sl,6627,6634
2026-05-01T08:45:00-04:00,2026-05-01T09:15:00-04:00,short,200.66,201.4685,1.0,-0.8085000000000093,-0.8085000000000093,0.0,sl,6663,6665
2026-05-01T09:30:00-04:00,2026-05-01T09:45:00-04:00,long,201.93,200.31825,1.0,-1.6117500000000007,-1.6117500000000007,0.0,sl,6666,6667
2026-05-01T10:00:00-04:00,2026-05-01T17:15:00-04:00,short,200.0,198.42000000000002,1.0,1.579999999999984,1.579999999999984,0.0,tp,6668,6697
2026-05-04T04:00:00-04:00,2026-05-04T06:00:00-04:00,long,199.55,198.80800000000002,1.0,-0.7419999999999902,-0.7419999999999902,0.0,sl,6708,6716
2026-05-04T06:00:00-04:00,2026-05-04T06:30:00-04:00,short,197.35,198.40525,1.0,-1.055250000000001,-1.055250000000001,0.0,sl,6716,6718
2026-05-04T09:45:00-04:00,2026-05-04T13:45:00-04:00,short,198.71,198.31,1.0,0.4000000000000057,0.4000000000000057,0.0,reverse,6731,6747
2026-05-04T13:45:00-04:00,2026-05-04T17:45:00-04:00,long,198.31,197.8655,1.0,-0.444500000000005,-0.444500000000005,0.0,sl,6747,6763
2026-05-05T08:00:00-04:00,2026-05-05T09:30:00-04:00,long,199.15,198.24787500000002,1.0,-0.9021249999999839,-0.9021249999999839,0.0,sl,6788,6794
2026-05-05T17:45:00-04:00,2026-05-05T18:45:00-04:00,short,196.1,197.081575,1.0,-0.9815749999999923,-0.9815749999999923,0.0,sl,6827,6831
2026-05-06T09:30:00-04:00,2026-05-06T13:15:00-04:00,long,201.29,205.50500000000005,1.0,4.21500000000006,4.21500000000006,0.0,tp,6858,6873
2026-05-06T19:45:00-04:00,2026-05-07T14:00:00-04:00,long,207.25,213.04749999999999,1.0,5.797499999999985,5.797499999999985,0.0,tp,6899,6940
2026-05-07T19:45:00-04:00,2026-05-08T05:15:00-04:00,long,211.469,214.149,1.0,2.680000000000007,2.680000000000007,0.0,tp,6963,6969
2026-05-08T09:30:00-04:00,2026-05-08T10:30:00-04:00,long,216.755,214.69,1.0,-2.0649999999999977,-2.0649999999999977,0.0,sl,6986,6990
2026-05-11T09:00:00-04:00,2026-05-11T09:15:00-04:00,short,213.3,213.98775,1.0,-0.6877499999999941,-0.6877499999999941,0.0,sl,7048,7049
2026-05-11T10:45:00-04:00,2026-05-11T13:00:00-04:00,long,221.6,220.06699999999998,1.0,-1.5330000000000155,-1.5330000000000155,0.0,sl,7055,7064
2026-05-11T19:15:00-04:00,2026-05-12T04:00:00-04:00,long,219.99,219.13792500000002,1.0,-0.852074999999985,-0.852074999999985,0.0,sl,7089,7092
2026-05-12T04:00:00-04:00,2026-05-12T05:30:00-04:00,short,216.94,218.093075,1.0,-1.1530750000000012,-1.1530750000000012,0.0,sl,7092,7098
2026-05-12T13:45:00-04:00,2026-05-12T17:45:00-04:00,long,218.6,220.06,1.0,1.460000000000008,1.460000000000008,0.0,tp,7131,7147
2026-05-13T04:00:00-04:00,2026-05-13T07:00:00-04:00,long,225.85,224.95049999999998,1.0,-0.8995000000000175,-0.8995000000000175,0.0,sl,7156,7168
2026-05-13T10:45:00-04:00,2026-05-13T15:45:00-04:00,long,226.39,225.206125,1.0,-1.1838750000000005,-1.1838750000000005,0.0,sl,7183,7203
2026-05-14T08:15:00-04:00,2026-05-14T08:45:00-04:00,long,231.1,230.04999999999998,1.0,-1.0500000000000114,-1.0500000000000114,0.0,sl,7237,7239
2026-05-15T04:00:00-04:00,2026-05-15T09:30:00-04:00,short,231.85,225.0625,1.0,6.787499999999994,6.787499999999994,0.0,tp,7284,7306
2026-05-15T14:30:00-04:00,2026-05-15T17:00:00-04:00,short,228.68,225.49,1.0,3.1899999999999977,3.1899999999999977,0.0,tp,7326,7336
2026-05-18T06:30:00-04:00,2026-05-18T07:30:00-04:00,short,226.44,227.68775,1.0,-1.2477499999999964,-1.2477499999999964,0.0,sl,7358,7362
2026-05-18T07:30:00-04:00,2026-05-18T09:30:00-04:00,long,228.28,226.2465,1.0,-2.0335000000000036,-2.0335000000000036,0.0,sl,7362,7370
2026-05-18T09:30:00-04:00,2026-05-18T14:15:00-04:00,short,224.33,219.42000000000002,1.0,4.909999999999997,4.909999999999997,0.0,tp,7370,7389
2026-05-18T19:45:00-04:00,2026-05-19T08:00:00-04:00,short,222.71,220.0,1.0,2.710000000000008,2.710000000000008,0.0,tp,7411,7428
2026-05-19T09:30:00-04:00,2026-05-19T10:00:00-04:00,long,221.63,219.32,1.0,-2.3100000000000023,-2.3100000000000023,0.0,sl,7434,7436
2026-05-19T10:00:00-04:00,2026-05-19T11:30:00-04:00,short,218.65,221.32575,1.0,-2.6757499999999936,-2.6757499999999936,0.0,sl,7436,7442
2026-05-19T11:30:00-04:00,2026-05-19T15:30:00-04:00,long,221.7,221.46,1.0,-0.23999999999998067,-0.23999999999998067,0.0,reverse,7442,7458
2026-05-19T15:30:00-04:00,2026-05-19T18:00:00-04:00,short,221.46,222.09,1.0,-0.6299999999999955,-0.6299999999999955,0.0,sl,7458,7468
2026-05-20T04:00:00-04:00,2026-05-20T09:30:00-04:00,long,223.81,222.57625,1.0,-1.2337500000000148,-1.2337500000000148,0.0,sl,7476,7498
2026-05-20T10:00:00-04:00,2026-05-20T14:30:00-04:00,long,223.63,222.82,1.0,-0.8100000000000023,-0.8100000000000023,0.0,reverse,7500,7518
2026-05-20T14:30:00-04:00,2026-05-20T16:00:00-04:00,short,222.82,224.13075,1.0,-1.310750000000013,-1.310750000000013,0.0,sl,7518,7524
2026-05-20T16:15:00-04:00,2026-05-20T16:30:00-04:00,long,226.58,222.88225000000003,1.0,-3.697749999999985,-3.697749999999985,0.0,sl,7525,7526
2026-05-20T16:45:00-04:00,2026-05-21T04:00:00-04:00,short,222.42,224.331,1.0,-1.9110000000000014,-1.9110000000000014,0.0,sl,7527,7540
2026-05-21T04:00:00-04:00,2026-05-21T04:45:00-04:00,long,224.57,222.7465,1.0,-1.8234999999999957,-1.8234999999999957,0.0,sl,7540,7543
2026-05-21T08:00:00-04:00,2026-05-21T09:30:00-04:00,short,222.7,225.56212499999998,1.0,-2.862124999999992,-2.862124999999992,0.0,sl,7556,7562
2026-05-21T09:30:00-04:00,2026-05-21T10:15:00-04:00,long,223.89,219.6095,1.0,-4.280499999999989,-4.280499999999989,0.0,sl,7562,7565
2026-05-21T10:15:00-04:00,2026-05-21T13:00:00-04:00,short,218.97,220.28775000000002,1.0,-1.317750000000018,-1.317750000000018,0.0,sl,7565,7576
2026-05-21T13:30:00-04:00,2026-05-21T14:00:00-04:00,long,221.71,220.19975,1.0,-1.5102500000000134,-1.5102500000000134,0.0,sl,7578,7580
2026-05-21T14:30:00-04:00,2026-05-22T04:00:00-04:00,short,219.9,220.32665,1.0,-0.4266499999999951,-0.4266499999999951,0.0,sl,7582,7604
2026-05-22T08:00:00-04:00,2026-05-22T09:30:00-04:00,long,220.67,219.396,1.0,-1.274000000000001,-1.274000000000001,0.0,sl,7620,7626
2026-05-22T09:30:00-04:00,2026-05-22T14:00:00-04:00,short,219.18,215.63250000000002,1.0,3.547499999999985,3.547499999999985,0.0,tp,7626,7644
2026-05-26T04:00:00-04:00,2026-05-26T09:15:00-04:00,long,217.11,216.28662500000002,1.0,-0.8233749999999986,-0.8233749999999986,0.0,sl,7668,7689
2026-05-26T10:15:00-04:00,2026-05-26T11:00:00-04:00,long,217.59,214.58875,1.0,-3.001249999999999,-3.001249999999999,0.0,sl,7693,7696
2026-05-26T11:00:00-04:00,2026-05-27T04:45:00-04:00,short,214.42,214.95707499999997,1.0,-0.5370749999999873,-0.5370749999999873,0.0,sl,7696,7735
2026-05-27T19:30:00-04:00,2026-05-28T07:00:00-04:00,short,211.75,209.8,1.0,1.9499999999999886,1.9499999999999886,0.0,tp,7794,7808
2026-05-29T09:30:00-04:00,2026-05-29T10:30:00-04:00,long,216.04,214.49,1.0,-1.549999999999983,-1.549999999999983,0.0,reverse,7882,7886
2026-05-29T10:30:00-04:00,2026-05-29T12:00:00-04:00,short,214.49,216.919,1.0,-2.429000000000002,-2.429000000000002,0.0,sl,7886,7892
2026-05-29T14:30:00-04:00,2026-05-29T15:45:00-04:00,long,217.32,215.10537499999998,1.0,-2.2146250000000123,-2.2146250000000123,0.0,sl,7902,7907
2026-05-29T15:45:00-04:00,2026-05-29T17:30:00-04:00,short,211.17,212.808,1.0,-1.6380000000000052,-1.6380000000000052,0.0,sl,7907,7914
2026-06-01T04:00:00-04:00,2026-06-01T09:30:00-04:00,long,214.89,219.89,1.0,5.0,5.0,0.0,tp,7924,7946
2026-06-02T04:00:00-04:00,2026-06-02T09:30:00-04:00,long,227.0,225.621875,1.0,-1.3781250000000114,-1.3781250000000114,0.0,sl,7988,8010
2026-06-02T09:45:00-04:00,2026-06-02T10:15:00-04:00,long,231.41,228.476125,1.0,-2.9338750000000005,-2.9338750000000005,0.0,sl,8011,8013
2026-06-03T05:00:00-04:00,2026-06-03T07:00:00-04:00,short,221.11,222.08300000000003,1.0,-0.9730000000000132,-0.9730000000000132,0.0,sl,8056,8064
2026-06-03T08:30:00-04:00,2026-06-03T09:45:00-04:00,short,222.5,216.5255,1.0,5.974500000000006,5.974500000000006,0.0,tp,8070,8075
2026-06-04T09:45:00-04:00,2026-06-04T10:30:00-04:00,short,212.34,214.42600000000002,1.0,-2.0860000000000127,-2.0860000000000127,0.0,sl,8139,8142
2026-06-04T10:45:00-04:00,2026-06-04T13:30:00-04:00,long,215.41,219.5075,1.0,4.097499999999997,4.097499999999997,0.0,tp,8143,8154
2026-06-05T08:00:00-04:00,2026-06-05T11:00:00-04:00,short,215.2,209.47,1.0,5.72999999999999,5.72999999999999,0.0,tp,8196,8208
2026-06-08T04:00:00-04:00,2026-06-08T08:45:00-04:00,long,208.13,210.60750000000002,1.0,2.4775000000000205,2.4775000000000205,0.0,tp,8244,8263
2026-06-08T15:00:00-04:00,2026-06-08T17:45:00-04:00,short,207.86,208.22750000000002,1.0,-0.3675000000000068,-0.3675000000000068,0.0,sl,8288,8299
2026-06-09T09:15:00-04:00,2026-06-09T09:30:00-04:00,long,210.63,209.49425,1.0,-1.1357500000000016,-1.1357500000000016,0.0,sl,8329,8330
2026-06-09T09:45:00-04:00,2026-06-09T12:15:00-04:00,short,209.11,201.09499999999997,1.0,8.015000000000043,8.015000000000043,0.0,tp,8331,8341
2026-06-09T18:45:00-04:00,2026-06-09T19:00:00-04:00,short,206.12,206.771875,1.0,-0.6518749999999898,-0.6518749999999898,0.0,sl,8367,8368
2026-06-10T08:30:00-04:00,2026-06-10T09:15:00-04:00,long,205.41,203.863,1.0,-1.546999999999997,-1.546999999999997,0.0,sl,8390,8393
2026-06-10T11:00:00-04:00,2026-06-10T17:45:00-04:00,short,202.35,200.5855,1.0,1.7644999999999982,1.7644999999999982,0.0,tp,8400,8427
2026-06-11T08:15:00-04:00,2026-06-11T09:45:00-04:00,short,202.03,203.5,1.0,-1.4699999999999989,-1.4699999999999989,0.0,sl,8453,8459
2026-06-11T09:45:00-04:00,2026-06-11T10:45:00-04:00,long,202.78,200.71325,1.0,-2.066750000000013,-2.066750000000013,0.0,sl,8459,8463
2026-06-11T10:45:00-04:00,2026-06-11T13:15:00-04:00,short,200.22,201.96825,1.0,-1.748250000000013,-1.748250000000013,0.0,sl,8463,8473
2026-06-11T13:15:00-04:00,2026-06-11T17:15:00-04:00,long,202.82,205.11449999999996,1.0,2.294499999999971,2.294499999999971,0.0,tp,8473,8489
2026-06-12T06:00:00-04:00,2026-06-12T06:45:00-04:00,long,206.28,205.617625,1.0,-0.6623749999999973,-0.6623749999999973,0.0,sl,8508,8511
2026-06-12T10:15:00-04:00,2026-06-12T14:15:00-04:00,long,205.675,204.711625,1.0,-0.9633750000000134,-0.9633750000000134,0.0,sl,8525,8541
2026-06-12T19:00:00-04:00,2026-06-15T04:00:00-04:00,long,205.3,208.60250000000002,1.0,3.302500000000009,3.302500000000009,0.0,tp,8560,8564
2026-06-15T10:00:00-04:00,2026-06-15T12:30:00-04:00,long,209.32,212.51999999999998,1.0,3.1999999999999886,3.1999999999999886,0.0,tp,8588,8598
2026-06-15T19:30:00-04:00,2026-06-16T04:00:00-04:00,long,211.9,211.457425,1.0,-0.44257500000000505,-0.44257500000000505,0.0,sl,8626,8628
2026-06-16T07:00:00-04:00,2026-06-16T08:15:00-04:00,long,211.99,211.344425,1.0,-0.645575000000008,-0.645575000000008,0.0,sl,8640,8645
2026-06-17T07:15:00-04:00,2026-06-17T08:30:00-04:00,short,207.83,208.32700000000003,1.0,-0.4970000000000141,-0.4970000000000141,0.0,sl,8705,8710
2026-06-17T08:30:00-04:00,2026-06-17T09:30:00-04:00,long,208.58,207.77675000000002,1.0,-0.8032499999999914,-0.8032499999999914,0.0,sl,8710,8714
2026-06-17T09:45:00-04:00,2026-06-17T17:45:00-04:00,short,207.2,205.7525,1.0,1.447499999999991,1.447499999999991,0.0,tp,8715,8747
2026-06-22T07:00:00-04:00,2026-06-22T09:30:00-04:00,long,210.1,213.40499999999997,1.0,3.3049999999999784,3.3049999999999784,0.0,tp,8832,8842
2026-06-23T09:15:00-04:00,2026-06-23T09:45:00-04:00,short,202.02,203.61075,1.0,-1.5907499999999857,-1.5907499999999857,0.0,sl,8905,8907
2026-06-23T11:00:00-04:00,2026-06-23T12:00:00-04:00,short,201.1,202.5385,1.0,-1.4385000000000048,-1.4385000000000048,0.0,sl,8912,8916
2026-06-24T07:00:00-04:00,2026-06-24T07:45:00-04:00,short,201.07,201.546,1.0,-0.4759999999999991,-0.4759999999999991,0.0,sl,8960,8963
2026-06-24T09:00:00-04:00,2026-06-24T09:15:00-04:00,short,199.42,200.43499999999997,1.0,-1.0149999999999864,-1.0149999999999864,0.0,sl,8968,8969
2026-06-24T12:45:00-04:00,2026-06-24T16:45:00-04:00,short,199.24,201.062625,1.0,-1.822624999999988,-1.822624999999988,0.0,sl,8983,8999
2026-06-25T08:30:00-04:00,2026-06-25T09:15:00-04:00,long,201.48,200.66887499999999,1.0,-0.8111250000000041,-0.8111250000000041,0.0,sl,9030,9033
2026-06-25T09:15:00-04:00,2026-06-25T09:45:00-04:00,short,200.12,193.52249999999998,1.0,6.597500000000025,6.597500000000025,0.0,tp,9033,9035
2026-06-25T14:00:00-04:00,2026-06-25T14:15:00-04:00,short,194.34,195.669125,1.0,-1.3291250000000048,-1.3291250000000048,0.0,sl,9052,9053
2026-06-25T18:15:00-04:00,2026-06-25T19:15:00-04:00,short,194.5,195.16675,1.0,-0.6667500000000075,-0.6667500000000075,0.0,sl,9069,9073
2026-06-26T04:00:00-04:00,2026-06-26T06:00:00-04:00,short,193.05,193.878625,1.0,-0.8286249999999882,-0.8286249999999882,0.0,sl,9076,9084
2026-06-26T15:45:00-04:00,2026-06-26T18:00:00-04:00,short,191.99,192.41262500000002,1.0,-0.4226250000000107,-0.4226250000000107,0.0,sl,9123,9132
2026-06-29T09:30:00-04:00,2026-06-29T09:45:00-04:00,long,195.8,194.00275000000002,1.0,-1.7972499999999911,-1.7972499999999911,0.0,sl,9162,9163
2026-06-29T09:45:00-04:00,2026-06-29T10:30:00-04:00,short,193.31,194.43,1.0,-1.1200000000000045,-1.1200000000000045,0.0,reverse,9163,9166
2026-06-29T10:30:00-04:00,2026-06-29T12:15:00-04:00,long,194.43,192.86725,1.0,-1.562749999999994,-1.562749999999994,0.0,sl,9166,9173
2026-06-30T06:00:00-04:00,2026-06-30T13:00:00-04:00,long,195.77,198.46250000000003,1.0,2.692500000000024,2.692500000000024,0.0,tp,9212,9240
2026-07-01T04:00:00-04:00,2026-07-01T06:00:00-04:00,short,198.225,198.61525,1.0,-0.39025000000000887,-0.39025000000000887,0.0,sl,9268,9276
2026-07-01T06:15:00-04:00,2026-07-01T08:30:00-04:00,long,198.93,198.069175,1.0,-0.8608250000000055,-0.8608250000000055,0.0,sl,9277,9286
2026-07-01T08:30:00-04:00,2026-07-01T13:00:00-04:00,short,196.79,197.7105,1.0,-0.9205000000000041,-0.9205000000000041,0.0,sl,9286,9304
